"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Date entered ""Discovery & Retention Attempt (Downgrade/Churn)""","hs_v2_date_entered_1051605860","datetime","The date and time when the deal entered the 'Discovery & Retention Attempt' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/1/25 4:55 PM CDT","HubSpot Calculation"
"Date entered ""Revised Proposal Sent (Downgrade/Churn)""","hs_v2_date_entered_1051605861","datetime","The date and time when the deal entered the 'Revised Proposal Sent' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/1/25 4:55 PM CDT","HubSpot Calculation"
"Date entered ""Final Negotiation & Decision (Downgrade/Churn)""","hs_v2_date_entered_1051605862","datetime","The date and time when the deal entered the 'Final Negotiation & Decision' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/2/25 4:44 PM CST","HubSpot Calculation"
"Date entered ""Quote sent for signature/ Exit Process Initiated (Downgrade/Churn)""","hs_v2_date_entered_1051605863","datetime","The date and time when the deal entered the 'Quote sent for signature/ Exit Process Initiated' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/2/25 5:48 PM CST","HubSpot Calculation"
"Date entered ""Closed Won – Retained with no changes (Downgrade/Churn)""","hs_v2_date_entered_1051605864","datetime","The date and time when the deal entered the 'Closed Won – Retained with no changes' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/2/25 9:33 PM CST","HubSpot Calculation"
"Date entered ""Closed Won – Readjusted Service (Downgrade/Churn)""","hs_v2_date_entered_1051605865","datetime","The date and time when the deal entered the 'Closed Won – Readjusted Service' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (1)","0.14%","9/24/25 2:29 PM CDT","HubSpot Calculation"
"Date entered ""Closed lost – Churned (Downgrade/Churn)""","hs_v2_date_entered_1052367479","datetime","The date and time when the deal entered the 'Closed lost – Churned' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Evaluating (Ministry (inactive))""","hs_v2_date_entered_11275784","datetime","The date and time when the deal entered the 'Evaluating' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","21.17%","6/1/25 2:49 PM CDT","HubSpot Calculation"
"Date entered ""Target Account Identified (Government)""","hs_v2_date_entered_1246459490","datetime","The date and time when the deal entered the 'Target Account Identified' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Initial Outreach / Warm Introduction (Government)""","hs_v2_date_entered_1246459491","datetime","The date and time when the deal entered the 'Initial Outreach / Warm Introduction' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","12/17/25 3:17 PM CST","HubSpot Calculation"
"Date entered ""Discovery & Use Case Alignment (Government)""","hs_v2_date_entered_1246459492","datetime","The date and time when the deal entered the 'Discovery & Use Case Alignment' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.23%","12/17/25 5:40 PM CST","HubSpot Calculation"
"Date entered ""Internal Champion Identified (Government)""","hs_v2_date_entered_1246459493","datetime","The date and time when the deal entered the 'Internal Champion Identified' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.28%","12/22/25 11:55 AM CST","HubSpot Calculation"
"Date entered ""Legal, Compliance & Procurement Review (Government)""","hs_v2_date_entered_1246459494","datetime","The date and time when the deal entered the 'Legal, Compliance & Procurement Review' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closed Won – Active Government Partner (Government)""","hs_v2_date_entered_1246459495","datetime","The date and time when the deal entered the 'Closed Won – Active Government Partner' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closed Lost (Government)""","hs_v2_date_entered_1246459496","datetime","The date and time when the deal entered the 'Closed Lost' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Solution Design & Proposal Draft (Government)""","hs_v2_date_entered_1246787666","datetime","The date and time when the deal entered the 'Solution Design & Proposal Draft' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","12/17/25 2:50 PM CST","HubSpot Calculation"
"Date entered ""Implementation / Onboarding (Government)""","hs_v2_date_entered_1246787667","datetime","The date and time when the deal entered the 'Implementation / Onboarding' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Budget Secured / Funding Approved (Government)""","hs_v2_date_entered_1251500310","datetime","The date and time when the deal entered the 'Budget Secured / Funding Approved' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Final Approval & Contract Execution (Government)""","hs_v2_date_entered_1251500311","datetime","The date and time when the deal entered the 'Final Approval & Contract Execution' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Prospecting (Sponsorships)""","hs_v2_date_entered_1287894955","datetime","The date and time when the deal entered the 'Prospecting' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""First Meeting (Sponsorships)""","hs_v2_date_entered_1287894956","datetime","The date and time when the deal entered the 'First Meeting' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Client Discussion / Identification (Sponsorships)""","hs_v2_date_entered_1287894957","datetime","The date and time when the deal entered the 'Client Discussion / Identification' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Data Dashboard Deep Dive (Sponsorships)""","hs_v2_date_entered_1287894958","datetime","The date and time when the deal entered the 'Data Dashboard Deep Dive' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Relationship Scoping (Sponsorships)""","hs_v2_date_entered_1287894959","datetime","The date and time when the deal entered the 'Relationship Scoping' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Set Client Meetings (Sponsorships)""","hs_v2_date_entered_1287894960","datetime","The date and time when the deal entered the 'Set Client Meetings' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closed Lost (Sponsorships)""","hs_v2_date_entered_1287894961","datetime","The date and time when the deal entered the 'Closed Lost' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closed Won (Sponsorships)""","hs_v2_date_entered_1287894962","datetime","The date and time when the deal entered the 'Closed Won' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Contract Sent (Sponsorships)""","hs_v2_date_entered_1287970824","datetime","The date and time when the deal entered the 'Contract Sent' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","1/27/26 4:39 PM CST","HubSpot Calculation"
"Date entered ""Not Interested (Old (inactive))""","hs_v2_date_entered_22661ebc_681a_476d_a44a_c667e3320359_1906295900","datetime","The date and time when the deal entered the 'Not Interested' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Lead (Old 2 (inactive))""","hs_v2_date_entered_41740915","datetime","The date and time when the deal entered the 'Lead' stage, 'Old 2 (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.55%","11/7/23 12:19 AM CST","HubSpot Processing"
"Date entered ""Working Lead (Old 2 (inactive))""","hs_v2_date_entered_41740916","datetime","The date and time when the deal entered the 'Working Lead' stage, 'Old 2 (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.12%","10/3/23 2:22 PM CDT","HubSpot Processing"
"Date entered ""Wants postcards (Old (inactive))""","hs_v2_date_entered_5729c1e2_e23b_456a_8004_ba1f680ebc63_174389879","datetime","The date and time when the deal entered the 'Wants postcards' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Discovery (Ministry (inactive))""","hs_v2_date_entered_6105698","datetime","The date and time when the deal entered the 'Discovery' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","53.29%","9/9/25 12:29 PM CDT","Record Merge"
"Date entered ""Negotiation (Ministry (inactive))""","hs_v2_date_entered_6105701","datetime","The date and time when the deal entered the 'Negotiation' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","12.61%","4/28/25 9:21 AM CDT","HubSpot Calculation"
"Date entered ""Verbal Yes/Contract Sent (Ministry (inactive))""","hs_v2_date_entered_6105702","datetime","The date and time when the deal entered the 'Verbal Yes/Contract Sent' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","10.91%","4/28/25 9:19 AM CDT","HubSpot Calculation"
"Date entered ""Closed won (Ministry (inactive))""","hs_v2_date_entered_6105703","datetime","The date and time when the deal entered the 'Closed won' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Sales view (1)","9.66%","6/27/25 12:06 PM CDT","HubSpot Calculation"
"Date entered ""Closed lost (Ministry (inactive))""","hs_v2_date_entered_6105704","datetime","The date and time when the deal entered the 'Closed lost' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Sales view (1)","44.22%","7/30/25 2:12 PM CDT","HubSpot Calculation"
"Date entered ""Stage (Old 2 (inactive))""","hs_v2_date_entered_660511","datetime","The date and time when the deal entered the 'Stage' stage, 'Old 2 (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","1/21/25 8:44 AM CST","HubSpot Calculation"
"Date entered ""Contacted (Old (inactive))""","hs_v2_date_entered_6c84923b_4ada_4141_a132_3acb8f19ef27_1860999466","datetime","The date and time when the deal entered the 'Contacted' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","",""
"Date entered ""Box Sent (Old (inactive))""","hs_v2_date_entered_708fbb00_714c_4f03_8569_d8aef1b57345_1088365520","datetime","The date and time when the deal entered the 'Box Sent' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Demo (Ministry (inactive))""","hs_v2_date_entered_8350900","datetime","The date and time when the deal entered the 'Demo' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (4)","32.31%","8/7/25 9:50 AM CDT","Record Merge"
"Date entered ""Transferred Leads (Old (inactive))""","hs_v2_date_entered_945caa15_225a_4837_95d3_5324d0531a40_369309293","datetime","The date and time when the deal entered the 'Transferred Leads' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered current stage","hs_v2_date_entered_current_stage","datetime","The date this object entered its current pipeline stage","dealstages","false","","true","true","true","false","false","true","HubSpot","Sales view (23); Properties v3 card (1)","100%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Date entered ""Basket Dropped Off (Old (inactive))""","hs_v2_date_entered_d195df4e_ef2a_48c0_83a2_d4d1bbb154e4_134791292","datetime","The date and time when the deal entered the 'Basket Dropped Off' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Postcards sent (Old (inactive))""","hs_v2_date_entered_e98d6bfa_50c3_4a26_91ce_0d10b77d7b9f_1875140207","datetime","The date and time when the deal entered the 'Postcards sent' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Pastors Landing Page (Old (inactive))""","hs_v2_date_exited_00d8e4c0_c377_4ff8_a60f_fa41d452bef3_1315392801","datetime","The date and time when the deal exited the 'Pastors Landing Page' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","8/3/21 11:48 AM CDT","HubSpot Processing"
"Date exited ""Lead (Old (inactive))""","hs_v2_date_exited_0b4a174b_6fe2_4800_b39d_278ed0e2f7cf_1217684179","datetime","The date and time when the deal exited the 'Lead' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/14/21 3:44 PM CDT","HubSpot Processing"
"Date exited ""Prospecting (Agencies)""","hs_v2_date_exited_101563721","datetime","The date and time when the deal exited the 'Prospecting' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.64%","7/8/24 1:50 PM CDT","HubSpot Calculation"
"Date exited ""First Meeting (Agencies)""","hs_v2_date_exited_101563722","datetime","The date and time when the deal exited the 'First Meeting' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.55%","7/1/24 9:06 AM CDT","HubSpot Calculation"
"Date exited ""Client Discussion / Identification (Agencies)""","hs_v2_date_exited_101563723","datetime","The date and time when the deal exited the 'Client Discussion / Identification' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.46%","7/1/24 9:06 AM CDT","HubSpot Calculation"
"Date exited ""Data Dashboard Deep Dive (Agencies)""","hs_v2_date_exited_101563724","datetime","The date and time when the deal exited the 'Data Dashboard Deep Dive' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.32%","7/1/24 9:06 AM CDT","HubSpot Calculation"
"Date exited ""Relationship Scoping (Agencies)""","hs_v2_date_exited_101563725","datetime","The date and time when the deal exited the 'Relationship Scoping' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.37%","9/24/24 8:42 AM CDT","HubSpot Calculation"
"Date exited ""Set Client Meetings (Agencies)""","hs_v2_date_exited_101563726","datetime","The date and time when the deal exited the 'Set Client Meetings' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","7/1/24 9:08 AM CDT","HubSpot Calculation"
"Date exited ""Discovery Call Completed (New Business)""","hs_v2_date_exited_1040840050","datetime","The date and time when the deal exited the 'Discovery Call Completed' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","8.28%","1/23/26 3:27 PM CST","HubSpot Calculation"
"Date exited ""Demonstration complete (New Business)""","hs_v2_date_exited_1040840051","datetime","The date and time when the deal exited the 'Demonstration complete' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","5.94%","1/20/26 8:20 AM CST","HubSpot Calculation"
"Date exited ""Proposal Sent (New Business)""","hs_v2_date_exited_1040840052","datetime","The date and time when the deal exited the 'Proposal Sent' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","3.64%","1/27/26 9:38 AM CST","HubSpot Calculation"
"Date exited ""Negotiation & Objections (New Business)""","hs_v2_date_exited_1040840053","datetime","The date and time when the deal exited the 'Negotiation & Objections' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","3.22%","1/29/26 11:24 AM CST","HubSpot Calculation"
"Date exited ""Quote sent for signature (New Business)""","hs_v2_date_exited_1040840054","datetime","The date and time when the deal exited the 'Quote sent for signature' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.49%","1/27/26 10:56 AM CST","HubSpot Calculation"
"Date exited ""Closed Won (New Business)""","hs_v2_date_exited_1040840055","datetime","The date and time when the deal exited the 'Closed Won' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.23%","10/16/25 10:29 AM CDT","Record Merge"
"Date exited ""Closed Lost (New Business)""","hs_v2_date_exited_1040840056","datetime","The date and time when the deal exited the 'Closed Lost' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","10/25/25 12:02 PM CDT","HubSpot Calculation"
"Date exited ""Solution Scoping Completed (New Business)""","hs_v2_date_exited_1040840072","datetime","The date and time when the deal exited the 'Solution Scoping Completed' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","4.83%","1/26/26 7:45 PM CST","HubSpot Calculation"
"Date exited ""Closed Lost (Agencies)""","hs_v2_date_exited_104931737","datetime","The date and time when the deal exited the 'Closed Lost' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","9/24/24 9:13 AM CDT","HubSpot Calculation"
"Date exited ""Closed Won (Agencies)""","hs_v2_date_exited_104947369","datetime","The date and time when the deal exited the 'Closed Won' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","7/29/24 10:50 AM CDT","HubSpot Calculation"
"Date exited ""Onboarding & Implementation (Retention)""","hs_v2_date_exited_1051605848","datetime","The date and time when the deal exited the 'Onboarding & Implementation' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","12/23/25 1:23 PM CST","HubSpot Calculation"
"Date exited ""Active (Retention)""","hs_v2_date_exited_1051605849","datetime","The date and time when the deal exited the 'Active' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","10/3/25 1:52 PM CDT","HubSpot Calculation"
"Date exited ""Renewed (Retention)""","hs_v2_date_exited_1051605850","datetime","The date and time when the deal exited the 'Renewed' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","4/17/25 1:02 PM CDT","HubSpot Calculation"
"Date exited ""Expanded (Retention)""","hs_v2_date_exited_1051605851","datetime","The date and time when the deal exited the 'Expanded' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Downgraded (Retention)""","hs_v2_date_exited_1051605852","datetime","The date and time when the deal exited the 'Downgraded' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Churned – Closed Lost  (Retention)""","hs_v2_date_exited_1051605854","datetime","The date and time when the deal exited the 'Churned – Closed Lost ' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Downgrade/Churn Request Received (Downgrade/Churn)""","hs_v2_date_exited_1051605859","datetime","The date and time when the deal exited the 'Downgrade/Churn Request Received' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","10/1/25 4:55 PM CDT","HubSpot Calculation"
"Date exited ""Discovery & Retention Attempt (Downgrade/Churn)""","hs_v2_date_exited_1051605860","datetime","The date and time when the deal exited the 'Discovery & Retention Attempt' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/1/25 4:55 PM CDT","HubSpot Calculation"
"Date exited ""Revised Proposal Sent (Downgrade/Churn)""","hs_v2_date_exited_1051605861","datetime","The date and time when the deal exited the 'Revised Proposal Sent' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","12/2/25 4:44 PM CST","HubSpot Calculation"
"Date exited ""Final Negotiation & Decision (Downgrade/Churn)""","hs_v2_date_exited_1051605862","datetime","The date and time when the deal exited the 'Final Negotiation & Decision' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/2/25 4:44 PM CST","HubSpot Calculation"
"Date exited ""Quote sent for signature/ Exit Process Initiated (Downgrade/Churn)""","hs_v2_date_exited_1051605863","datetime","The date and time when the deal exited the 'Quote sent for signature/ Exit Process Initiated' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/2/25 9:33 PM CST","HubSpot Calculation"
"Date exited ""Closed Won – Retained with no changes (Downgrade/Churn)""","hs_v2_date_exited_1051605864","datetime","The date and time when the deal exited the 'Closed Won – Retained with no changes' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/3/25 12:40 PM CST","HubSpot Calculation"
"Date exited ""Closed Won – Readjusted Service (Downgrade/Churn)""","hs_v2_date_exited_1051605865","datetime","The date and time when the deal exited the 'Closed Won – Readjusted Service' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Closed lost – Churned (Downgrade/Churn)""","hs_v2_date_exited_1052367479","datetime","The date and time when the deal exited the 'Closed lost – Churned' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Evaluating (Ministry (inactive))""","hs_v2_date_exited_11275784","datetime","The date and time when the deal exited the 'Evaluating' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","21.17%","6/19/25 4:34 PM CDT","HubSpot Calculation"
"Date exited ""Target Account Identified (Government)""","hs_v2_date_exited_1246459490","datetime","The date and time when the deal exited the 'Target Account Identified' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Initial Outreach / Warm Introduction (Government)""","hs_v2_date_exited_1246459491","datetime","The date and time when the deal exited the 'Initial Outreach / Warm Introduction' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","12/17/25 5:40 PM CST","HubSpot Calculation"
"Date exited ""Discovery & Use Case Alignment (Government)""","hs_v2_date_exited_1246459492","datetime","The date and time when the deal exited the 'Discovery & Use Case Alignment' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","12/22/25 11:55 AM CST","HubSpot Calculation"
"Date exited ""Internal Champion Identified (Government)""","hs_v2_date_exited_1246459493","datetime","The date and time when the deal exited the 'Internal Champion Identified' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Legal, Compliance & Procurement Review (Government)""","hs_v2_date_exited_1246459494","datetime","The date and time when the deal exited the 'Legal, Compliance & Procurement Review' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Closed Won – Active Government Partner (Government)""","hs_v2_date_exited_1246459495","datetime","The date and time when the deal exited the 'Closed Won – Active Government Partner' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Closed Lost (Government)""","hs_v2_date_exited_1246459496","datetime","The date and time when the deal exited the 'Closed Lost' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Solution Design & Proposal Draft (Government)""","hs_v2_date_exited_1246787666","datetime","The date and time when the deal exited the 'Solution Design & Proposal Draft' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Implementation / Onboarding (Government)""","hs_v2_date_exited_1246787667","datetime","The date and time when the deal exited the 'Implementation / Onboarding' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Budget Secured / Funding Approved (Government)""","hs_v2_date_exited_1251500310","datetime","The date and time when the deal exited the 'Budget Secured / Funding Approved' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Final Approval & Contract Execution (Government)""","hs_v2_date_exited_1251500311","datetime","The date and time when the deal exited the 'Final Approval & Contract Execution' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Prospecting (Sponsorships)""","hs_v2_date_exited_1287894955","datetime","The date and time when the deal exited the 'Prospecting' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""First Meeting (Sponsorships)""","hs_v2_date_exited_1287894956","datetime","The date and time when the deal exited the 'First Meeting' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Client Discussion / Identification (Sponsorships)""","hs_v2_date_exited_1287894957","datetime","The date and time when the deal exited the 'Client Discussion / Identification' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Data Dashboard Deep Dive (Sponsorships)""","hs_v2_date_exited_1287894958","datetime","The date and time when the deal exited the 'Data Dashboard Deep Dive' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Relationship Scoping (Sponsorships)""","hs_v2_date_exited_1287894959","datetime","The date and time when the deal exited the 'Relationship Scoping' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Set Client Meetings (Sponsorships)""","hs_v2_date_exited_1287894960","datetime","The date and time when the deal exited the 'Set Client Meetings' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Closed Lost (Sponsorships)""","hs_v2_date_exited_1287894961","datetime","The date and time when the deal exited the 'Closed Lost' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Closed Won (Sponsorships)""","hs_v2_date_exited_1287894962","datetime","The date and time when the deal exited the 'Closed Won' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Contract Sent (Sponsorships)""","hs_v2_date_exited_1287970824","datetime","The date and time when the deal exited the 'Contract Sent' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Not Interested (Old (inactive))""","hs_v2_date_exited_22661ebc_681a_476d_a44a_c667e3320359_1906295900","datetime","The date and time when the deal exited the 'Not Interested' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Lead (Old 2 (inactive))""","hs_v2_date_exited_41740915","datetime","The date and time when the deal exited the 'Lead' stage, 'Old 2 (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.55%","1/16/24 7:18 AM CST","HubSpot Calculation"
"Date exited ""Working Lead (Old 2 (inactive))""","hs_v2_date_exited_41740916","datetime","The date and time when the deal exited the 'Working Lead' stage, 'Old 2 (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.12%","7/30/25 2:12 PM CDT","HubSpot Calculation"
"Date exited ""Wants postcards (Old (inactive))""","hs_v2_date_exited_5729c1e2_e23b_456a_8004_ba1f680ebc63_174389879","datetime","The date and time when the deal exited the 'Wants postcards' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Discovery (Ministry (inactive))""","hs_v2_date_exited_6105698","datetime","The date and time when the deal exited the 'Discovery' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","53.29%","9/9/25 12:29 PM CDT","Record Merge"
"Date exited ""Negotiation (Ministry (inactive))""","hs_v2_date_exited_6105701","datetime","The date and time when the deal exited the 'Negotiation' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","12.61%","5/9/25 8:04 AM CDT","HubSpot Calculation"
